Licence No.,Interim Licence No.,Approval Name,Status,Status Date,Doc Type,Industry Activity,Specific Activity,Effective Date,Expiry Date,Water Allocation Type,WA Status,Priority Date,Priority No,Source,Quantity (m3),Consumptive Use (m3),Losses (m3),Return Flow (m3),LSD,QUA,SEC,TWP,RNG,MER,Return LSD,Return QUA,Return SEC,Return TWP,Return RNG,Return MER,Well Id,Production Upper (m),Production Lower (m),Latitude,Longitude,Licence Holder,File Number,Surrounding Municipality,Region,River Basin,River Sub Basin,Location Type,Location Description,Water Allocation Id,Submitted Measurement Id,Measurement Value (m3),Measurement Period Date,Year,Month,Day,Reporting Interval,Submitter Comment,Regulator,Sector,Sub Sector,Specific Sector,Adhoc Report
429908,00429908 00 00,NA/HYDRAULIC FRACTURING (OIL/GAS WELLS)/GMT EXPLORATION ZAMA INC. - F00429908,CA,05-Mar-19,WATDL,WDCOM,HYFRAC,01-Feb-19,31-Jul-19,SW,AC,,,Surface Runoff,600,600,0,0,,SE,15,116,5,6,,,,,,,,,,59.07109793,-118.7539141,GMT EXPLORATION ZAMA INC.,429908,CLGRY,PCR|AER,HAY,07OA,Diversion,SE-15-116-5-6,342529,1895633,0,31-May-19,2019,5,31,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,MULTI-STAGE HORIZONTAL HYDRAULIC FRACTURING (DRILLING & COMPLETIONS),T
429908,00429908 00 00,NA/HYDRAULIC FRACTURING (OIL/GAS WELLS)/GMT EXPLORATION ZAMA INC. - F00429908,CA,05-Mar-19,WATDL,WDCOM,HYFRAC,01-Feb-19,31-Jul-19,SW,AC,,,Surface Runoff,600,600,0,0,,SE,15,116,5,6,,,,,,,,,,59.07109793,-118.7539141,GMT EXPLORATION ZAMA INC.,429908,CLGRY,PCR|AER,HAY,07OA,Diversion,SE-15-116-5-6,342529,1930667,0,30-Jun-19,2019,6,30,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,MULTI-STAGE HORIZONTAL HYDRAULIC FRACTURING (DRILLING & COMPLETIONS),T
429908,00429908 00 00,NA/HYDRAULIC FRACTURING (OIL/GAS WELLS)/GMT EXPLORATION ZAMA INC. - F00429908,CA,05-Mar-19,WATDL,WDCOM,HYFRAC,01-Feb-19,31-Jul-19,SW,AC,,,Surface Runoff,600,600,0,0,,SE,15,116,5,6,,,,,,,,,,59.07109793,-118.7539141,GMT EXPLORATION ZAMA INC.,429908,CLGRY,PCR|AER,HAY,07OA,Diversion,SE-15-116-5-6,342529,1930668,0,31-Jul-19,2019,7,31,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,MULTI-STAGE HORIZONTAL HYDRAULIC FRACTURING (DRILLING & COMPLETIONS),T
429918,00429918 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/HUSKY OIL OPERATIONS LIMITED - F00429918,EX,01-Jul-19,WATDL,WDCOM,CNSTRCTA,29-Jan-19,30-Jun-19,SW,AC,,,Surface Runoff,2500,2500,0,0,,SE,24,98,8,6,,,,,,,,,,57.51778915,-119.1485211,HUSKY OIL OPERATIONS LIMITED,429918,CLGRY,PCR|AER,HAY,07OC,Diversion,SE-24-98-8-6,342554,1794875,0,31-Jan-19,2019,1,31,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,DRILLING (CONVENTIONAL & VERTICAL FRACTURING),F
429918,00429918 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/HUSKY OIL OPERATIONS LIMITED - F00429918,EX,01-Jul-19,WATDL,WDCOM,CNSTRCTA,29-Jan-19,30-Jun-19,SW,AC,,,Surface Runoff,2500,2500,0,0,,SE,24,98,8,6,,,,,,,,,,57.51778915,-119.1485211,HUSKY OIL OPERATIONS LIMITED,429918,CLGRY,PCR|AER,HAY,07OC,Diversion,SE-24-98-8-6,342554,1815924,0,28-Feb-19,2019,2,28,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,DRILLING (CONVENTIONAL & VERTICAL FRACTURING),F
429918,00429918 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/HUSKY OIL OPERATIONS LIMITED - F00429918,EX,01-Jul-19,WATDL,WDCOM,CNSTRCTA,29-Jan-19,30-Jun-19,SW,AC,,,Surface Runoff,2500,2500,0,0,,SE,24,98,8,6,,,,,,,,,,57.51778915,-119.1485211,HUSKY OIL OPERATIONS LIMITED,429918,CLGRY,PCR|AER,HAY,07OC,Diversion,SE-24-98-8-6,342554,1846989,0,31-Mar-19,2019,3,31,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,DRILLING (CONVENTIONAL & VERTICAL FRACTURING),F
429918,00429918 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/HUSKY OIL OPERATIONS LIMITED - F00429918,EX,01-Jul-19,WATDL,WDCOM,CNSTRCTA,29-Jan-19,30-Jun-19,SW,AC,,,Surface Runoff,2500,2500,0,0,,SE,24,98,8,6,,,,,,,,,,57.51778915,-119.1485211,HUSKY OIL OPERATIONS LIMITED,429918,CLGRY,PCR|AER,HAY,07OC,Diversion,SE-24-98-8-6,342554,1881742,0,30-Apr-19,2019,4,30,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,DRILLING (CONVENTIONAL & VERTICAL FRACTURING),F
429918,00429918 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/HUSKY OIL OPERATIONS LIMITED - F00429918,EX,01-Jul-19,WATDL,WDCOM,CNSTRCTA,29-Jan-19,30-Jun-19,SW,AC,,,Surface Runoff,2500,2500,0,0,,SE,24,98,8,6,,,,,,,,,,57.51778915,-119.1485211,HUSKY OIL OPERATIONS LIMITED,429918,CLGRY,PCR|AER,HAY,07OC,Diversion,SE-24-98-8-6,342554,1902682,0,31-May-19,2019,5,31,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,DRILLING (CONVENTIONAL & VERTICAL FRACTURING),F
429918,00429918 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/HUSKY OIL OPERATIONS LIMITED - F00429918,EX,01-Jul-19,WATDL,WDCOM,CNSTRCTA,29-Jan-19,30-Jun-19,SW,AC,,,Surface Runoff,2500,2500,0,0,,SE,24,98,8,6,,,,,,,,,,57.51778915,-119.1485211,HUSKY OIL OPERATIONS LIMITED,429918,CLGRY,PCR|AER,HAY,07OC,Diversion,SE-24-98-8-6,342554,1919746,0,30-Jun-19,2019,6,30,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,DRILLING (CONVENTIONAL & VERTICAL FRACTURING),F
429920,00429920 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/HUSKY OIL OPERATIONS LIMITED - F00429920,EX,01-Jul-19,WATDL,WDCOM,CNSTRCTA,29-Jan-19,30-Jun-19,SW,AC,,,Unnamed Stream - Unclassified,2500,2500,0,0,,SW,6,99,7,6,,,,,,,,,,57.55650896,-119.1447186,HUSKY OIL OPERATIONS LIMITED,429920,CLGRY,PCR|AER,HAY,07OC,Diversion,SW-6-99-7-6,342555,1794876,0,31-Jan-19,2019,1,31,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,DRILLING (CONVENTIONAL & VERTICAL FRACTURING),F
429920,00429920 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/HUSKY OIL OPERATIONS LIMITED - F00429920,EX,01-Jul-19,WATDL,WDCOM,CNSTRCTA,29-Jan-19,30-Jun-19,SW,AC,,,Unnamed Stream - Unclassified,2500,2500,0,0,,SW,6,99,7,6,,,,,,,,,,57.55650896,-119.1447186,HUSKY OIL OPERATIONS LIMITED,429920,CLGRY,PCR|AER,HAY,07OC,Diversion,SW-6-99-7-6,342555,1815923,0,28-Feb-19,2019,2,28,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,DRILLING (CONVENTIONAL & VERTICAL FRACTURING),F
429920,00429920 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/HUSKY OIL OPERATIONS LIMITED - F00429920,EX,01-Jul-19,WATDL,WDCOM,CNSTRCTA,29-Jan-19,30-Jun-19,SW,AC,,,Unnamed Stream - Unclassified,2500,2500,0,0,,SW,6,99,7,6,,,,,,,,,,57.55650896,-119.1447186,HUSKY OIL OPERATIONS LIMITED,429920,CLGRY,PCR|AER,HAY,07OC,Diversion,SW-6-99-7-6,342555,1846988,0,31-Mar-19,2019,3,31,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,DRILLING (CONVENTIONAL & VERTICAL FRACTURING),F
429920,00429920 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/HUSKY OIL OPERATIONS LIMITED - F00429920,EX,01-Jul-19,WATDL,WDCOM,CNSTRCTA,29-Jan-19,30-Jun-19,SW,AC,,,Unnamed Stream - Unclassified,2500,2500,0,0,,SW,6,99,7,6,,,,,,,,,,57.55650896,-119.1447186,HUSKY OIL OPERATIONS LIMITED,429920,CLGRY,PCR|AER,HAY,07OC,Diversion,SW-6-99-7-6,342555,1881743,0,30-Apr-19,2019,4,30,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,DRILLING (CONVENTIONAL & VERTICAL FRACTURING),F
429920,00429920 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/HUSKY OIL OPERATIONS LIMITED - F00429920,EX,01-Jul-19,WATDL,WDCOM,CNSTRCTA,29-Jan-19,30-Jun-19,SW,AC,,,Unnamed Stream - Unclassified,2500,2500,0,0,,SW,6,99,7,6,,,,,,,,,,57.55650896,-119.1447186,HUSKY OIL OPERATIONS LIMITED,429920,CLGRY,PCR|AER,HAY,07OC,Diversion,SW-6-99-7-6,342555,1902683,0,31-May-19,2019,5,31,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,DRILLING (CONVENTIONAL & VERTICAL FRACTURING),F
429920,00429920 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/HUSKY OIL OPERATIONS LIMITED - F00429920,EX,01-Jul-19,WATDL,WDCOM,CNSTRCTA,29-Jan-19,30-Jun-19,SW,AC,,,Unnamed Stream - Unclassified,2500,2500,0,0,,SW,6,99,7,6,,,,,,,,,,57.55650896,-119.1447186,HUSKY OIL OPERATIONS LIMITED,429920,CLGRY,PCR|AER,HAY,07OC,Diversion,SW-6-99-7-6,342555,1919745,0,30-Jun-19,2019,6,30,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,DRILLING (CONVENTIONAL & VERTICAL FRACTURING),F
429921,00429921 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/HUSKY OIL OPERATIONS LIMITED - F00429921,EX,01-Jul-19,WATDL,WDCOM,CNSTRCTA,30-Jan-19,30-Jun-19,SW,AC,,,Unnamed Stream - Unclassified,2500,2500,0,0,,SW,18,99,7,6,,,,,,,,,,57.58834319,-119.1445533,HUSKY OIL OPERATIONS LIMITED,429921,CLGRY,PCR|AER,HAY,07OC,Diversion,SW-18-99-7-6,342556,1794877,0,31-Jan-19,2019,1,31,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,DRILLING (CONVENTIONAL & VERTICAL FRACTURING),F
429921,00429921 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/HUSKY OIL OPERATIONS LIMITED - F00429921,EX,01-Jul-19,WATDL,WDCOM,CNSTRCTA,30-Jan-19,30-Jun-19,SW,AC,,,Unnamed Stream - Unclassified,2500,2500,0,0,,SW,18,99,7,6,,,,,,,,,,57.58834319,-119.1445533,HUSKY OIL OPERATIONS LIMITED,429921,CLGRY,PCR|AER,HAY,07OC,Diversion,SW-18-99-7-6,342556,1815922,0,28-Feb-19,2019,2,28,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,DRILLING (CONVENTIONAL & VERTICAL FRACTURING),F
429921,00429921 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/HUSKY OIL OPERATIONS LIMITED - F00429921,EX,01-Jul-19,WATDL,WDCOM,CNSTRCTA,30-Jan-19,30-Jun-19,SW,AC,,,Unnamed Stream - Unclassified,2500,2500,0,0,,SW,18,99,7,6,,,,,,,,,,57.58834319,-119.1445533,HUSKY OIL OPERATIONS LIMITED,429921,CLGRY,PCR|AER,HAY,07OC,Diversion,SW-18-99-7-6,342556,1846987,0,31-Mar-19,2019,3,31,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,DRILLING (CONVENTIONAL & VERTICAL FRACTURING),F
429921,00429921 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/HUSKY OIL OPERATIONS LIMITED - F00429921,EX,01-Jul-19,WATDL,WDCOM,CNSTRCTA,30-Jan-19,30-Jun-19,SW,AC,,,Unnamed Stream - Unclassified,2500,2500,0,0,,SW,18,99,7,6,,,,,,,,,,57.58834319,-119.1445533,HUSKY OIL OPERATIONS LIMITED,429921,CLGRY,PCR|AER,HAY,07OC,Diversion,SW-18-99-7-6,342556,1881744,0,30-Apr-19,2019,4,30,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,DRILLING (CONVENTIONAL & VERTICAL FRACTURING),F
429921,00429921 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/HUSKY OIL OPERATIONS LIMITED - F00429921,EX,01-Jul-19,WATDL,WDCOM,CNSTRCTA,30-Jan-19,30-Jun-19,SW,AC,,,Unnamed Stream - Unclassified,2500,2500,0,0,,SW,18,99,7,6,,,,,,,,,,57.58834319,-119.1445533,HUSKY OIL OPERATIONS LIMITED,429921,CLGRY,PCR|AER,HAY,07OC,Diversion,SW-18-99-7-6,342556,1902684,0,31-May-19,2019,5,31,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,DRILLING (CONVENTIONAL & VERTICAL FRACTURING),F
429921,00429921 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/HUSKY OIL OPERATIONS LIMITED - F00429921,EX,01-Jul-19,WATDL,WDCOM,CNSTRCTA,30-Jan-19,30-Jun-19,SW,AC,,,Unnamed Stream - Unclassified,2500,2500,0,0,,SW,18,99,7,6,,,,,,,,,,57.58834319,-119.1445533,HUSKY OIL OPERATIONS LIMITED,429921,CLGRY,PCR|AER,HAY,07OC,Diversion,SW-18-99-7-6,342556,1919744,0,30-Jun-19,2019,6,30,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,DRILLING (CONVENTIONAL & VERTICAL FRACTURING),F
429922,00429922 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/HUSKY OIL OPERATIONS LIMITED - F00429922,EX,01-Jul-19,WATDL,WDCOM,CNSTRCTA,30-Jan-19,30-Jun-19,SW,AC,,,Unnamed Lake - Unclassified,2500,2500,0,0,,SE,24,99,8,6,,,,,,,,,,57.60499644,-119.1540976,HUSKY OIL OPERATIONS LIMITED,429922,CLGRY,PCR|AER,HAY,07OC,Diversion,SE-24-99-8-6,342557,1794878,0,31-Jan-19,2019,1,31,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,DRILLING (CONVENTIONAL & VERTICAL FRACTURING),F
429922,00429922 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/HUSKY OIL OPERATIONS LIMITED - F00429922,EX,01-Jul-19,WATDL,WDCOM,CNSTRCTA,30-Jan-19,30-Jun-19,SW,AC,,,Unnamed Lake - Unclassified,2500,2500,0,0,,SE,24,99,8,6,,,,,,,,,,57.60499644,-119.1540976,HUSKY OIL OPERATIONS LIMITED,429922,CLGRY,PCR|AER,HAY,07OC,Diversion,SE-24-99-8-6,342557,1815921,1019,28-Feb-19,2019,2,28,MONTHLY,Got the tracking sheet late,AER,INDUSTRIAL,UPSTREAM OIL & GAS,DRILLING (CONVENTIONAL & VERTICAL FRACTURING),F
429922,00429922 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/HUSKY OIL OPERATIONS LIMITED - F00429922,EX,01-Jul-19,WATDL,WDCOM,CNSTRCTA,30-Jan-19,30-Jun-19,SW,AC,,,Unnamed Lake - Unclassified,2500,2500,0,0,,SE,24,99,8,6,,,,,,,,,,57.60499644,-119.1540976,HUSKY OIL OPERATIONS LIMITED,429922,CLGRY,PCR|AER,HAY,07OC,Diversion,SE-24-99-8-6,342557,1846986,0,31-Mar-19,2019,3,31,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,DRILLING (CONVENTIONAL & VERTICAL FRACTURING),F
429922,00429922 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/HUSKY OIL OPERATIONS LIMITED - F00429922,EX,01-Jul-19,WATDL,WDCOM,CNSTRCTA,30-Jan-19,30-Jun-19,SW,AC,,,Unnamed Lake - Unclassified,2500,2500,0,0,,SE,24,99,8,6,,,,,,,,,,57.60499644,-119.1540976,HUSKY OIL OPERATIONS LIMITED,429922,CLGRY,PCR|AER,HAY,07OC,Diversion,SE-24-99-8-6,342557,1881745,0,30-Apr-19,2019,4,30,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,DRILLING (CONVENTIONAL & VERTICAL FRACTURING),F
429922,00429922 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/HUSKY OIL OPERATIONS LIMITED - F00429922,EX,01-Jul-19,WATDL,WDCOM,CNSTRCTA,30-Jan-19,30-Jun-19,SW,AC,,,Unnamed Lake - Unclassified,2500,2500,0,0,,SE,24,99,8,6,,,,,,,,,,57.60499644,-119.1540976,HUSKY OIL OPERATIONS LIMITED,429922,CLGRY,PCR|AER,HAY,07OC,Diversion,SE-24-99-8-6,342557,1902685,0,31-May-19,2019,5,31,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,DRILLING (CONVENTIONAL & VERTICAL FRACTURING),F
429922,00429922 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/HUSKY OIL OPERATIONS LIMITED - F00429922,EX,01-Jul-19,WATDL,WDCOM,CNSTRCTA,30-Jan-19,30-Jun-19,SW,AC,,,Unnamed Lake - Unclassified,2500,2500,0,0,,SE,24,99,8,6,,,,,,,,,,57.60499644,-119.1540976,HUSKY OIL OPERATIONS LIMITED,429922,CLGRY,PCR|AER,HAY,07OC,Diversion,SE-24-99-8-6,342557,1919743,0,30-Jun-19,2019,6,30,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,DRILLING (CONVENTIONAL & VERTICAL FRACTURING),F
429923,00429923 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/HUSKY OIL OPERATIONS LIMITED - F00429923,EX,01-Jul-19,WATDL,WDCOM,CNSTRCTA,30-Jan-19,30-Jun-19,SW,AC,,,Unnamed Stream - Unclassified,2500,2500,0,0,,NW,22,99,8,6,,,,,,,,,,57.60963155,-119.2189497,HUSKY OIL OPERATIONS LIMITED,429923,CLGRY,PCR|AER,HAY,07OC,Diversion,NW-22-99-8-6,342558,1794879,0,31-Jan-19,2019,1,31,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,DRILLING (CONVENTIONAL & VERTICAL FRACTURING),F
429923,00429923 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/HUSKY OIL OPERATIONS LIMITED - F00429923,EX,01-Jul-19,WATDL,WDCOM,CNSTRCTA,30-Jan-19,30-Jun-19,SW,AC,,,Unnamed Stream - Unclassified,2500,2500,0,0,,NW,22,99,8,6,,,,,,,,,,57.60963155,-119.2189497,HUSKY OIL OPERATIONS LIMITED,429923,CLGRY,PCR|AER,HAY,07OC,Diversion,NW-22-99-8-6,342558,1815920,1160,28-Feb-19,2019,2,28,MONTHLY,Got tracking sheets late,AER,INDUSTRIAL,UPSTREAM OIL & GAS,DRILLING (CONVENTIONAL & VERTICAL FRACTURING),F
429923,00429923 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/HUSKY OIL OPERATIONS LIMITED - F00429923,EX,01-Jul-19,WATDL,WDCOM,CNSTRCTA,30-Jan-19,30-Jun-19,SW,AC,,,Unnamed Stream - Unclassified,2500,2500,0,0,,NW,22,99,8,6,,,,,,,,,,57.60963155,-119.2189497,HUSKY OIL OPERATIONS LIMITED,429923,CLGRY,PCR|AER,HAY,07OC,Diversion,NW-22-99-8-6,342558,1846985,0,31-Mar-19,2019,3,31,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,DRILLING (CONVENTIONAL & VERTICAL FRACTURING),F
429923,00429923 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/HUSKY OIL OPERATIONS LIMITED - F00429923,EX,01-Jul-19,WATDL,WDCOM,CNSTRCTA,30-Jan-19,30-Jun-19,SW,AC,,,Unnamed Stream - Unclassified,2500,2500,0,0,,NW,22,99,8,6,,,,,,,,,,57.60963155,-119.2189497,HUSKY OIL OPERATIONS LIMITED,429923,CLGRY,PCR|AER,HAY,07OC,Diversion,NW-22-99-8-6,342558,1881746,0,30-Apr-19,2019,4,30,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,DRILLING (CONVENTIONAL & VERTICAL FRACTURING),F
429923,00429923 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/HUSKY OIL OPERATIONS LIMITED - F00429923,EX,01-Jul-19,WATDL,WDCOM,CNSTRCTA,30-Jan-19,30-Jun-19,SW,AC,,,Unnamed Stream - Unclassified,2500,2500,0,0,,NW,22,99,8,6,,,,,,,,,,57.60963155,-119.2189497,HUSKY OIL OPERATIONS LIMITED,429923,CLGRY,PCR|AER,HAY,07OC,Diversion,NW-22-99-8-6,342558,1902686,0,31-May-19,2019,5,31,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,DRILLING (CONVENTIONAL & VERTICAL FRACTURING),F
429923,00429923 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/HUSKY OIL OPERATIONS LIMITED - F00429923,EX,01-Jul-19,WATDL,WDCOM,CNSTRCTA,30-Jan-19,30-Jun-19,SW,AC,,,Unnamed Stream - Unclassified,2500,2500,0,0,,NW,22,99,8,6,,,,,,,,,,57.60963155,-119.2189497,HUSKY OIL OPERATIONS LIMITED,429923,CLGRY,PCR|AER,HAY,07OC,Diversion,NW-22-99-8-6,342558,1919742,0,30-Jun-19,2019,6,30,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,DRILLING (CONVENTIONAL & VERTICAL FRACTURING),F
429924,00429924 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/HUSKY OIL OPERATIONS LIMITED - F00429924,EX,01-Jul-19,WATDL,WDCOM,CNSTRCTA,30-Jan-19,30-Jun-19,SW,AC,,,Unnamed Stream - Unclassified,2500,2500,0,0,,NE,22,99,9,6,,,,,,,,,,57.60604427,-119.373115,HUSKY OIL OPERATIONS LIMITED,429924,CLGRY,PCR|AER,HAY,07OC,Diversion,NE-22-99-9-6,342559,1794880,0,31-Jan-19,2019,1,31,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,DRILLING (CONVENTIONAL & VERTICAL FRACTURING),F
429924,00429924 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/HUSKY OIL OPERATIONS LIMITED - F00429924,EX,01-Jul-19,WATDL,WDCOM,CNSTRCTA,30-Jan-19,30-Jun-19,SW,AC,,,Unnamed Stream - Unclassified,2500,2500,0,0,,NE,22,99,9,6,,,,,,,,,,57.60604427,-119.373115,HUSKY OIL OPERATIONS LIMITED,429924,CLGRY,PCR|AER,HAY,07OC,Diversion,NE-22-99-9-6,342559,1815919,0,28-Feb-19,2019,2,28,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,DRILLING (CONVENTIONAL & VERTICAL FRACTURING),F
429924,00429924 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/HUSKY OIL OPERATIONS LIMITED - F00429924,EX,01-Jul-19,WATDL,WDCOM,CNSTRCTA,30-Jan-19,30-Jun-19,SW,AC,,,Unnamed Stream - Unclassified,2500,2500,0,0,,NE,22,99,9,6,,,,,,,,,,57.60604427,-119.373115,HUSKY OIL OPERATIONS LIMITED,429924,CLGRY,PCR|AER,HAY,07OC,Diversion,NE-22-99-9-6,342559,1846983,0,31-Mar-19,2019,3,31,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,DRILLING (CONVENTIONAL & VERTICAL FRACTURING),F
429924,00429924 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/HUSKY OIL OPERATIONS LIMITED - F00429924,EX,01-Jul-19,WATDL,WDCOM,CNSTRCTA,30-Jan-19,30-Jun-19,SW,AC,,,Unnamed Stream - Unclassified,2500,2500,0,0,,NE,22,99,9,6,,,,,,,,,,57.60604427,-119.373115,HUSKY OIL OPERATIONS LIMITED,429924,CLGRY,PCR|AER,HAY,07OC,Diversion,NE-22-99-9-6,342559,1881747,0,30-Apr-19,2019,4,30,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,DRILLING (CONVENTIONAL & VERTICAL FRACTURING),F
429924,00429924 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/HUSKY OIL OPERATIONS LIMITED - F00429924,EX,01-Jul-19,WATDL,WDCOM,CNSTRCTA,30-Jan-19,30-Jun-19,SW,AC,,,Unnamed Stream - Unclassified,2500,2500,0,0,,NE,22,99,9,6,,,,,,,,,,57.60604427,-119.373115,HUSKY OIL OPERATIONS LIMITED,429924,CLGRY,PCR|AER,HAY,07OC,Diversion,NE-22-99-9-6,342559,1902687,0,31-May-19,2019,5,31,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,DRILLING (CONVENTIONAL & VERTICAL FRACTURING),F
429924,00429924 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/HUSKY OIL OPERATIONS LIMITED - F00429924,EX,01-Jul-19,WATDL,WDCOM,CNSTRCTA,30-Jan-19,30-Jun-19,SW,AC,,,Unnamed Stream - Unclassified,2500,2500,0,0,,NE,22,99,9,6,,,,,,,,,,57.60604427,-119.373115,HUSKY OIL OPERATIONS LIMITED,429924,CLGRY,PCR|AER,HAY,07OC,Diversion,NE-22-99-9-6,342559,1919741,0,30-Jun-19,2019,6,30,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,DRILLING (CONVENTIONAL & VERTICAL FRACTURING),F
430062,00430062 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/CONOCOPHILLIPS CANADA RESOURCES CORP. - F00430062,EX,01-Apr-19,WATDL,WDCOM,CNSTRCTA,30-Jan-19,31-Mar-19,SW,AC,,,Surface Runoff,1500,1500,0,0,,NE,30,98,10,6,,,,,,,,,,57.53424756,-119.6013092,CONOCOPHILLIPS CANADA RESOURCES CORP.,430062,CLGRY,PCR|AER,HAY,07OC,Diversion,NE-30-98-10-6,342686,1847014,0,31-Jan-19,2019,1,31,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,DRILLING (CONVENTIONAL & VERTICAL FRACTURING),T
